FID,geom,addr:city,addr:housenumber,addr:postcode,addr:street,addr:suburb,amenity,building,description,name,opening_hours,type,wheelchair,osm_id,osm_type,editlink,tutoriallink,check_date,diet:vegetarian,opening_hours:signed,cuisine,operator,phone,atm,contact:website,source,toilets:wheelchair,addr:country,image,website,name:de,outdoor_seating,takeaway,contact:email,contact:phone,building:levels,roof:levels,roof:shape,smoking,contact:fax,source:date,addr:housename,diet:vegan,toilets,delivery,email,fax,payment:cash,source:geometry,building:first_floor_high,contact:mobile,shop,internet_access,was:military,was:name,building:part,int_name,internet_access:fee,addr:place,source:addr,disused:phone,height,opening_hours:covid19,roof:colour,start_date:name,seasonal,air_conditioning,indoor_seating,wifi,sport,building:colour,toilets:access,building:material,old_name,source:housenumber,tourism,ele,name:en,check_date:opening_hours,bar,smoking:outside,contact:facebook,note,brand,brand:wikidata,level,alt_name,start_date,update,lastcheck,wheelchair:description:de,wheelchair:description:en,changing_table,changing_table:count,toilets:disposal,toilets:female,toilets:male,toilets:unisex,craft,capacity,designation,diet:gluten_free,owner,outdoor,source:name,menu_languages,number_of_menulanguages,contact:instagram,internet_access:ssid,last_check,brand:wikipedia,fixme,breakfast,cafe,payment:credit_cards,payment:debit_cards,rooms,seating,surveillance,payment:coins,payment:cryptocurrencies,payment:electronic_purses,payment:notes,payment:paypal,official_name,food,ref:vatin,wheelchair:description,drive_in,seating:indoor,seating:outdoor,gay,menu,drink:club-mate,music,cafe_€,cappuchino_€,opening_hours:kitchen,description:de,description:en,diet:local,dog,currency:eur,payment:account_cards,payment:apple_pay,payment:contactless,addr:floor,highchair,kids_area,drink:soy_milk,man_made,lottery,entrance,addr:unit,self_service,snack,url,old_name2,changing_table:location,access:covid19,delivery:covid19,organic,disused:amenity,description:covid19,takeaway:covid19,beer_garden,source:wheelchair,old_website,min_age,payment:girocard,alt_name_1,last_checked,status,access,survey:date,old_name1,diet:kosher,disused:name,was:shop,payment:mastercard,payment:visa,payment:avia_ringcard,payment:dkv,payment:euroshell,payment:notes:note,payment:total_card,payment:uta,payment:westfalen_card,takeaway:ice_cream,diet:halal,branch,payment:maestro,reservation,opening_hours:lastcheck,opening_hours:url,opening_date
MRN_OSM_amenity_cafe_4326_Point.776,POINT (8.071821 49.372803),,,,,,cafe,,,Eiscafé Venezia,,,,2147483647,node,https://www.openstreetmap.org/node/4967734367,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.777,POINT (8.5501245 49.4972798),,27,,Römerstraße,,cafe,,,Herzhaft-Süß,Mo-Fr 06:00-18:00; Sa-Su 08:00-18:00,,,2147483647,node,https://www.openstreetmap.org/node/4984275507,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,+49 621 32699611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Herzhaft-S%C3%BC%C3%9F-Wallstadt-207079219640296/,,,,0,,2016-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.778,POINT (8.8975699 49.4467173),Hirschhorn,16,69434,Hauptstraße,,cafe,,,Bistro-Billard Hirschhörnchen,"Tu-Th,Su 11:30-01:00, Fr,Sa 11:30-02:00",,limited,2147483647,node,https://www.openstreetmap.org/node/4986835453,https://learnosm.org/de/beginner/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.779,POINT (8.4974877 49.5186131),,,,,,cafe,,,eiSZeit,,,,2147483647,node,https://www.openstreetmap.org/node/4996684897,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.780,POINT (8.258317 49.5650126),,,,,,cafe,,,Liebstück'l,,,,2147483647,node,https://www.openstreetmap.org/node/5003111970,https://learnosm.org/de/beginner/,,,,,,+49 6238 926970,,,,,,,www.liebstueckl.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.781,POINT (8.704449 49.3024989),,1a,,Heidelberger Straße,,cafe,,,Café 26,11:00-19:00,,,2147483647,node,https://www.openstreetmap.org/node/5021677331,https://learnosm.org/de/beginner/,,,,,,,,,,,,,http://www.cafe-26.de,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.782,POINT (8.6995116 49.4093458),,69,,Plöck,,cafe,,,Park,Mo-Sa 10:00-18:00; Su 14:00-18:00,,no,2147483647,node,https://www.openstreetmap.org/node/5025869822,https://learnosm.org/de/beginner/,,yes,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,Plöck's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.783,POINT (8.7032694 49.5619761),,,,,,cafe,,,Kaffeestopp Privatrösterei,"Th,Fr 08:00-18:00; Sa 09:00-16:00",,,2147483647,node,https://www.openstreetmap.org/node/5027677734,https://learnosm.org/de/beginner/,,,,coffee_shop,,+49 6201 8435809,,,,,,,https://www.kaffeestopp.de/,,,,,,,,,,,,,,,,,,,,,,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.784,POINT (8.4985719 49.3011394),Altlußheim,72,68804,Hauptstraße,,cafe,,,Cafe Sumas,"Tu-Su 09:00-22:00, Fr-Sa 09:00-23:00",,yes,2147483647,node,https://www.openstreetmap.org/node/5040778465,https://learnosm.org/de/beginner/,,,,regional,,,,,,,,,,,yes,,,,,,,outside,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.785,POINT (8.7024591 49.4111255),Heidelberg,94,69117,Hauptstraße,,cafe,,,Schafheutle,Mo-Su 09:30-18:30,,limited,2147483647,node,https://www.openstreetmap.org/node/5040847286,https://learnosm.org/de/beginner/,,,,,CaféSchafheutle GmbH,+49 6221 14680,,,,no,,,https://www.cafe-schafheutle.de/,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,2022-10-27,,,,,,,,,,,2017-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.786,POINT (8.7050445 49.4115877),,,,,,cafe,,,Eis Cafe Punto,"Mo-Fr 10:00-13:00,14:00-18:00; Sa 10:00-16:00",,yes,2147483647,node,https://www.openstreetmap.org/node/5042333976,https://learnosm.org/de/beginner/,,,,ice_cream,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.787,POINT (9.0993318 49.4647234),,,,,,cafe,,,Gerhardt Weiß,Th-Tu 14:00-18:00,,,2147483647,node,https://www.openstreetmap.org/node/5048240523,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.788,POINT (8.5016004 49.519453),,,,,,cafe,,,Bäckerei Grimminger,,,,2147483647,node,https://www.openstreetmap.org/node/5052752727,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bäckerei Grimminger,Q106823533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.789,POINT (8.5669705 49.2929311),,,,,,cafe,,,Bistro PS Billard Lounge,,,,2147483647,node,https://www.openstreetmap.org/node/5120429087,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.790,POINT (8.136855 49.3527202),Neustadt an der Weinstraße,60,67433,Hauptstraße,,cafe,,,De Rossi,Apr-Nov Mo-Sa 10:00-21:00; Apr-Nov Su 11:00-21:00,,,2147483647,node,https://www.openstreetmap.org/node/5127422516,https://learnosm.org/de/beginner/,,,,ice_cream,,+49 6321 32524,,https://eissalon-de-rossi.eatbu.com/,https://eissalon-de-rossi.eatbu.com/;https://de-de.facebook.com/DeRossiEis,,,,https://eissalon-de-rossi.eatbu.com/,,yes,,Eissalonderossi@t-online.de,+49 6321 32524,,,,,,2019-09-12,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/DeRossiEis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.791,POINT (8.6212938 49.6804245),Bensheim,8,64625,Am Wambolterhof,,cafe,,,Stadtcafe,Mo-Su 09:00-18:00,,yes,2147483647,node,https://www.openstreetmap.org/node/5132899294,https://learnosm.org/de/beginner/,,,,,,+49 6251 8602101,,,,,DE,,http://stadtcafe-bensheim.de,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.792,POINT (8.8015455 49.5437923),,,,,,cafe,,,Teehaus,"Fr 13:00-17:00, Sa-Su 13:00-18:00",,,2147483647,node,https://www.openstreetmap.org/node/5202017603,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.793,POINT (8.1146398 49.1959632),,,,,,cafe,,,Treff Cafe Bar,"Su-We 10:00-23:00, Th 10:00-01:00, Fr,Sa 10:00-02:00",,,2147483647,node,https://www.openstreetmap.org/node/5215847071,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/trefflandau.pfalz/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.794,POINT (8.145614 49.2883547),,,,,,cafe,,,Bäckerei Becker,"Mo-Fr 06:00-18:00,Sa,Su 07:00-18:00",,yes,2147483647,node,https://www.openstreetmap.org/node/5221071748,https://learnosm.org/de/beginner/,,,,,,+49 6323 9884080,,,,,,,https://www.de-baecker-becker.de/fachgeschaefte-edenkoben-venninger-strasse.htm,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.795,POINT (8.7960672 49.3461174),,4,,Sandklinge,,cafe,,,Polly,"Mo,Tu,Th-Su 09:00-18:00",,,2147483647,node,https://www.openstreetmap.org/node/5253038613,https://learnosm.org/de/beginner/,,,,,,,,,,,,,http://cafe-polly.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.796,POINT (8.4162864 49.496746),,,,,,cafe,,,Eulenparkcafe,,,yes,2147483647,node,https://www.openstreetmap.org/node/5255280077,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.797,POINT (8.1020048 49.3006753),Sankt Martin,22,67487,Bergstraße,,cafe,,,CaféZeit,"Mo,Th 13:30-17:00; Fr 13:00-17:00; Sa 13:00-16:30; Su 9:00-16:30",,,2147483647,node,https://www.openstreetmap.org/node/5260872605,https://learnosm.org/de/beginner/,,,,,,+49 6323 9897209,,,,,DE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CaféZeit St.Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.798,POINT (8.2521423 49.0525111),,,,,,cafe,,,Café Herzstück,09:00-18:00,,yes,2147483647,node,https://www.openstreetmap.org/node/5268447586,https://learnosm.org/de/beginner/,,,,,,+49 7271 9895585,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.799,POINT (8.3740889 49.216566),Germersheim,1,76726,Lilienstraße,,cafe,,,Café Olympia,,,,2147483647,node,https://www.openstreetmap.org/node/5303116377,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.800,POINT (8.6886118 49.4083179),Heidelberg,41,69115,Bergheimer Straße,,cafe,,,Bergheim 41 Kaffeekultur,Mo-Fr 06:30-21:00; Sa 07:00-21:00; Su 07:00-20:00,,,2147483647,node,https://www.openstreetmap.org/node/5306375359,https://learnosm.org/de/beginner/,,,,,,,,,,,,,https://www.bergheim41.de/kaffeekultur/,,,,,,,,,no,,,,,,,,,,,,,,wlan,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.801,POINT (8.6379356 49.5068278),,,,,,cafe,,,McCafé,,,,2147483647,node,https://www.openstreetmap.org/node/5336420350,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.802,POINT (8.6991978 49.5205821),,,,,,cafe,,,Hof Rhiannon,,,,2147483647,node,https://www.openstreetmap.org/node/5388131281,https://learnosm.org/de/beginner/,,,,,,+49-6201-4885007,,,,,,,http://www.hof-rhiannon.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.803,POINT (8.614181 49.4648463),Ladenburg,60,68526,Heidelberger Straße,,cafe,,,Cafe Aufschlag,,,yes,2147483647,node,https://www.openstreetmap.org/node/5418027921,https://learnosm.org/de/beginner/,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.804,POINT (8.3737498 49.2193586),Germersheim,17,76726,Hauptstraße,,cafe,,,Café zum Elefanten,"We-Fr 09:30-13:00,14:00-18:00; Sa,Su 09:30-18:00",,no,2147483647,node,https://www.openstreetmap.org/node/5418401564,https://learnosm.org/de/beginner/,,,,,Arno Bertram,,,,,no,,,https://cafe-zum-elefanten.de/,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.805,POINT (8.185911 49.4056848),,9,,Königsgarten,,cafe,,,Cafe Kö Neun,"Mo,Tu off; We-Su 09:00-17:30",,no,2147483647,node,https://www.openstreetmap.org/node/5421104032,https://learnosm.org/de/beginner/,,,,,,,,https://koe-neun.de/,https://koe-neun.de/,,,,,,yes,,cafe@koe-neun.de,+49 6326 9821005,,,,,,2019-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,https://www.facebook.com/cafekoeneun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.806,POINT (8.6898357 49.3497657),,,,,,cafe,,,Cafe Behr,,,limited,2147483647,node,https://www.openstreetmap.org/node/5442414130,https://learnosm.org/de/beginner/,,,,,,+49 62 24 33 15,,,HiRes aerial imagery,,,,https://www.cafe-im-rathaus.de/cafe-in-leimen,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.807,POINT (8.8878743 49.3188954),,,,,,cafe,,,Mel's Kaffee und mehr...,"Mo,Tu,Th,Fr 06:00-18:00; We 06:00-14:00; Sa 07:00-13:00",,,2147483647,node,https://www.openstreetmap.org/node/5468178381,https://learnosm.org/de/beginner/,,,,,,,,,,,,,https://www.mels-kaffee.de,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.808,POINT (8.5609384 49.3974748),,,,,,cafe,,,Cafe 501,,,,2147483647,node,https://www.openstreetmap.org/node/5504914852,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.809,POINT (8.2872286 49.5130247),,,,,,cafe,,,Gönni‘s Corner,,,,2147483647,node,https://www.openstreetmap.org/node/5508877071,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.810,POINT (8.6133374 49.7171598),Zwingenberg,41,64673,Heidelberger Straße,,cafe,,,Bäcker Görtz,Mo-Sa 06:30-20:00; Su 07:30-12:00,,yes,2147483647,node,https://www.openstreetmap.org/node/5523624530,https://learnosm.org/de/beginner/,,,,,Bäcker Görtz GmbH,+49 6251 7057637,,,,,DE,,https://www.baeckergoertz.de/#filialenstart/filialfinder,,,yes,,,,,,,,,,,,,info@baeckergoertz.de,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Görtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DE183112093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Görz,2020-06-07,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.811,POINT (8.4291814 49.3368597),,,,,,cafe,,,Bäcker Görtz,,,yes,2147483647,node,https://www.openstreetmap.org/node/5538095332,https://learnosm.org/de/beginner/,,,,,,,,,,no,,,,,yes,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bäcker Görtz,Q97572517,,,,,,,,,,,,,,,,,,,,,,,,,,de:Bäcker Görtz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.812,POINT (8.3554324 49.4425375),,,,,,cafe,,,Gelatore,,,,2147483647,node,https://www.openstreetmap.org/node/5539517800,https://learnosm.org/de/beginner/,,,,ice_cream,,+49 6234 8147745,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/Gelatore-Mutterstadt-178804245971451/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRN_OSM_amenity_cafe_4326_Point.813,POINT (8.1295826 49.4791236),,,,,,cafe,,,Café im Bismarckturm,,,,2147483647,node,https://www.openstreetmap.org/node/5554626521,https://learnosm.org/de/beginner/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
